"date","Facebook","Amazon","Netflix","Google"
2015-01-28,76.239998,303.910004,442.460007,510.002318
2015-01-29,78,311.779999,443.800011,510.6623
2015-01-30,75.910004,354.529999,441.799992,534.522445
2015-02-02,74.989998,364.470001,441.069988,528.482381
2015-02-03,75.400002,363.549988,456.919991,529.2424
2015-02-04,75.629997,364.75,448.709976,522.762349
2015-02-05,75.610001,373.890015,448.909981,527.582391
2015-02-06,74.470001,374.279999,444.359997,531.002415
2015-02-09,74.440002,370.559998,443.070007,527.832406
2015-02-10,75.190002,373,453.949989,536.942412
2015-02-11,76.510002,375.140015,454.889984,535.972405
2015-02-12,76.230003,377.170013,456.730026,542.932472
2015-02-13,75.739998,381.829987,466.100014,549.012501
2015-02-17,75.599998,375.429993,469.960022,542.842443
2015-02-18,76.709999,373.369995,475.060005,539.702422
2015-02-19,79.419998,379,474.600021,542.872432
2015-02-20,79.900002,383.660004,478.199997,538.952441
2015-02-23,78.839996,380.140015,471.840012,531.912381
2015-02-24,78.449997,378.589996,474.879974,536.092424
2015-02-25,79.559998,385.369995,478.329987,543.872489
2015-02-26,80.410004,384.799988,483.030014,555.482516
2015-02-27,78.970001,380.160004,474.909988,558.402511
2015-03-02,79.75,385.660004,480.249977,571.342601
2015-03-03,79.599998,384.609985,474.709984,573.64261
2015-03-04,80.900002,382.720001,469.770004,573.372583
2015-03-05,81.209999,387.829987,467.650009,575.332609
2015-03-06,80.010002,380.089996,454.11998,567.687558
2015-03-09,79.440002,378.559998,445.630013,568.852557
2015-03-10,77.550003,369.51001,435.059998,555.012538
2015-03-11,77.57,366.369995,440.189995,551.182515
2015-03-12,78.93,374.23999,448.320007,555.512505
2015-03-13,78.050003,370.579987,438.399994,547.322503
2015-03-16,78.07,373.350006,421.970005,554.512509
2015-03-17,79.360001,371.920013,418.519993,550.842471
2015-03-18,80.910004,375.140015,423.119991,559.502513
2015-03-19,82.75,373.23999,425.209999,557.992512
2015-03-20,83.800003,378.48999,428.300003,560.362537
2015-03-23,84.43,375.109985,425.000008,558.81251
2015-03-24,85.309998,374.089996,438.279991,570.192597
2015-03-25,82.919998,370.959991,421.75,558.787539
2015-03-26,83.010002,367.350006,418.259987,555.172522
2015-03-27,83.300003,370.559998,414.77,548.342512
2015-03-30,83.199997,374.589996,422.569992,552.032502
2015-03-31,82.220001,372.100006,416.689991,548.002468
2015-04-01,81.669998,370.26001,413.120003,542.562439
2015-04-02,81.559998,372.25,414.079998,535.532417
2015-04-06,82.440002,377.040009,422.310013,536.767432
2015-04-07,82.32,374.410004,423.459999,537.022404
2015-04-08,82.279999,381.200012,441.349995,541.612446
2015-04-09,82.169998,383.540009,439.499992,540.782472
2015-04-10,82.040001,382.649994,454.569977,540.012416
2015-04-13,83.010002,382.359985,474.680023,539.172466
2015-04-14,83.519997,385.109985,478.710022,530.392405
2015-04-15,82.709999,383.450012,475.460014,532.532429
2015-04-16,82.309998,386.040009,562.04998,533.802391
2015-04-17,80.779999,375.559998,571.550011,524.052386
2015-04-20,83.089996,389.51001,567.390022,535.382408
2015-04-21,83.620003,391.179993,560.44001,533.972413
2015-04-22,84.629997,389.799988,557.68,539.367458
2015-04-23,82.410004,389.98999,559.060005,547.002472
2015-04-24,81.529999,445.100006,558.400017,565.062561
2015-04-27,81.910004,438.559998,566.079979,555.369995
2015-04-28,80.68,429.309998,563.05999,553.679993
2015-04-29,80.470001,429.369995,562.849998,549.080017
2015-04-30,78.769997,421.779999,556.5,537.340027
2015-05-01,78.989998,422.869995,557.029999,537.900024
2015-05-04,78.809998,423.040009,554.900017,540.780029
2015-05-05,77.559998,421.190002,565.54998,530.799988
2015-05-06,78.099998,419.100006,560.539986,524.219971
2015-05-07,78.43,426.880005,565.240013,530.700012
2015-05-08,78.510002,433.690002,574.600014,538.219971
2015-05-11,78.010002,432.850006,589.950005,535.700012
2015-05-12,77.459999,431.019989,583.640007,529.039978
2015-05-13,78.440002,426.869995,580.109993,529.619995
2015-05-14,81.370003,432.279999,586.850014,538.400024
2015-05-15,80.419998,426,613.249977,533.849976
2015-05-18,80.879997,425.23999,617.870003,532.299988
2015-05-19,80.629997,421.709991,616.480011,537.359985
2015-05-20,80.550003,423.859985,621.530006,539.27002
2015-05-21,80.480003,431.630005,623.019974,542.51001
2015-05-22,80.540001,427.630005,621.869987,540.109985
2015-05-26,79.330002,425.470001,615.950012,532.320007
2015-05-27,80.550003,431.420013,628.999977,539.789978
2015-05-28,80.150002,426.570007,626.549988,539.780029
2015-05-29,79.190002,429.230011,624.059998,532.109985
2015-06-01,80.290001,430.920013,623.019974,533.98999
2015-06-02,80.440002,430.98999,623.909981,539.179993
2015-06-03,82.440002,436.589996,621.659996,540.309998
2015-06-04,82.050003,430.779999,625.440002,536.700012
2015-06-05,82.139999,426.950012,633.219994,533.330017
2015-06-08,80.669998,423.5,627.230003,526.830017
2015-06-09,80.669998,425.480011,647.149979,526.690002
2015-06-10,82.160004,430.769989,671.100006,536.690002
2015-06-11,81.830002,432.970001,665.659988,534.609985
2015-06-12,81.529999,429.920013,660.93,532.330017
2015-06-15,80.709999,423.670013,654.019989,527.200012
2015-06-16,81.059998,427.26001,666.910004,528.150024
2015-06-17,81.790001,427.809998,659.900017,529.26001
2015-06-18,82.910004,439.390015,663.200012,536.72998
2015-06-19,82.510002,434.920013,657.100006,536.690002
2015-06-22,84.739998,436.290009,674.899986,538.190002
2015-06-23,87.879997,445.98999,681.19001,540.47998
2015-06-24,88.860001,440.839996,678.609978,537.840027
2015-06-25,87.980003,440.100006,664.239983,535.22998
2015-06-26,88.010002,438.100006,651.619987,531.690002
2015-06-29,85.800003,429.859985,645.62001,521.52002
2015-06-30,85.769997,434.089996,656.940002,520.51001
2015-07-01,86.910004,437.390015,655.449982,521.840027
2015-07-02,87.290001,437.709991,658.31002,523.400024
2015-07-06,87.550003,436.040009,661.999985,522.859985
2015-07-07,87.220001,436.720001,658.640015,525.02002
2015-07-08,85.650002,429.700012,654.549988,516.830017
2015-07-09,85.879997,434.390015,670.089996,520.679993
2015-07-10,87.949997,443.51001,680.599983,530.130005
2015-07-13,90.099998,455.570007,707.610001,546.549988
2015-07-14,89.68,465.570007,702.600006,561.099976
2015-07-15,89.760002,461.190002,98.129997,560.219971
2015-07-16,90.849998,475.480011,115.809998,579.849976
2015-07-17,94.970001,483.01001,114.769997,672.929993
2015-07-20,97.910004,488.100006,110.550003,663.02002
2015-07-21,98.389999,488,112.510002,662.299988
2015-07-22,97.040001,488.269989,111.5,662.099976
2015-07-23,95.440002,482.179993,110.099998,644.280029
2015-07-24,96.949997,529.419983,109.339996,623.559998
2015-07-27,94.169998,531.409973,106.43,627.26001
2015-07-28,95.290001,526.030029,106.900002,628
2015-07-29,96.989998,529,107.080002,631.929993
2015-07-30,95.209999,536.76001,111.559998,632.590027
2015-07-31,94.010002,536.150024,114.309998,625.609985
2015-08-03,94.139999,535.030029,112.559998,631.210022
2015-08-04,94.059998,531.900024,121.150002,629.25
2015-08-05,96.440002,537.01001,123.709999,643.780029
2015-08-06,95.120003,529.460022,126.449997,642.679993
2015-08-07,94.300003,522.619995,123.519997,635.299988
2015-08-10,94.150002,524,123.029999,633.72998
2015-08-11,93.620003,527.460022,122.739998,660.780029
2015-08-12,94.190002,525.909973,120.510002,659.559998
2015-08-13,93.43,529.659973,123.730003,656.450012
2015-08-14,94.419998,531.52002,123.389999,657.119995
2015-08-17,93.93,535.219971,125.360001,660.869995
2015-08-18,95.169998,535.02002,124.050003,656.130005
2015-08-19,95.309998,532.919983,122.059998,660.900024
2015-08-20,90.559998,515.780029,112.489998,646.830017
2015-08-21,86.059998,494.470001,103.959999,612.47998
2015-08-24,82.089996,463.369995,96.879997,589.609985
2015-08-25,83,466.369995,101.519997,582.059998
2015-08-26,87.190002,500.769989,110.129997,628.619995
2015-08-27,89.730003,518.369995,117.660004,637.609985
2015-08-28,91.010002,518.01001,117.629997,630.380005
2015-08-31,89.43,512.890015,115.029999,618.25
2015-09-01,87.230003,496.540009,105.790001,597.789978
2015-09-02,89.889999,510.549988,105.440002,614.340027
2015-09-03,88.150002,504.720001,101.059998,606.25
2015-09-04,88.260002,499,98.790001,600.700012
2015-09-08,89.529999,517.539978,94.949997,614.659973
2015-09-09,90.440002,516.890015,99.18,612.719971
2015-09-10,91.980003,522.23999,99.480003,621.349976
2015-09-11,92.050003,529.440002,97.510002,625.77002
2015-09-14,92.309998,521.380005,95.690002,623.23999
2015-09-15,92.900002,522.369995,99.160004,635.140015
2015-09-16,93.449997,527.390015,104.080002,635.97998
2015-09-17,94.339996,538.869995,104.209999,642.900024
2015-09-18,94.400002,540.26001,102.620003,629.25
2015-09-21,95.550003,548.390015,100.300003,635.440002
2015-09-22,92.959999,538.400024,98.470001,622.690002
2015-09-23,93.970001,536.070007,98.07,622.359985
2015-09-24,94.410004,533.75,103.760002,625.799988
2015-09-25,92.769997,524.25,102.239998,611.969971
2015-09-28,89.209999,504.059998,99.470001,594.890015
2015-09-29,86.669998,496.070007,98.349998,594.969971
2015-09-30,89.900002,511.890015,103.260002,608.419983
2015-10-01,90.949997,520.719971,105.980003,611.289978
2015-10-02,92.07,532.539978,106.110001,626.909973
2015-10-05,94.010002,543.679993,111.25,641.469971
2015-10-06,92.800003,537.47998,108.330002,645.440002
2015-10-07,92.400002,541.940002,108.099998,642.359985
2015-10-08,92.470001,533.159973,114.93,639.159973
2015-10-09,93.239998,539.799988,113.330002,643.609985
2015-10-12,94.260002,550.190002,113.449997,646.669983
2015-10-13,94.120003,548.900024,109.730003,652.299988
2015-10-14,94.07,544.830017,110.230003,651.159973
2015-10-15,95.959999,562.440002,101.089996,661.73999
2015-10-16,97.540001,570.76001,98.989998,662.200012
2015-10-19,98.470001,573.150024,101.690002,666.099976
2015-10-20,97,560.880005,98.989998,650.280029
2015-10-21,97.110001,555.77002,97.959999,642.609985
2015-10-22,99.669998,563.909973,97.32,651.789978
2015-10-23,102.190002,599.030029,100.040001,702
2015-10-26,103.769997,608.609985,103.040001,712.780029
2015-10-27,103.699997,611.01001,103.07,708.48999
2015-10-28,104.199997,617.099976,105.800003,712.950012
2015-10-29,104.879997,626.549988,105.120003,716.919983
2015-10-30,101.970001,625.900024,108.379997,710.809998
2015-11-02,103.309998,628.349976,107.639999,721.109985
2015-11-03,102.580002,625.309998,109.739998,722.159973
2015-11-04,103.940002,640.950012,114.050003,728.109985
2015-11-05,108.760002,655.650024,113.5,731.25
2015-11-06,107.099998,659.369995,114.059998,733.76001
2015-11-09,106.489998,655.48999,109.860001,724.890015
2015-11-10,107.910004,659.679993,112.699997,728.320007
2015-11-11,109.010002,673.25,112.860001,735.400024
2015-11-12,108.019997,665.599976,108.919998,731.22998
2015-11-13,103.949997,642.349976,103.650002,717
2015-11-16,104.040001,647.809998,111.349998,728.960022
2015-11-17,105.129997,643.299988,117.099998,725.299988
2015-11-18,107.769997,663.539978,120.629997,740
2015-11-19,106.260002,661.27002,120.220001,738.409973
2015-11-20,107.32,668.450012,123.839996,756.599976
2015-11-23,106.949997,678.98999,125.029999,755.97998
2015-11-24,105.739998,671.150024,123.309998,748.280029
2015-11-25,105.410004,675.340027,124.160004,748.150024
2015-11-27,105.449997,673.26001,125.440002,750.26001
2015-11-30,104.239998,664.799988,123.330002,742.599976
2015-12-01,107.120003,679.059998,125.370003,767.039978
2015-12-02,106.07,676.01001,128.929993,762.380005
2015-12-03,104.379997,666.25,126.809998,752.539978
2015-12-04,106.18,672.640015,130.929993,766.809998
2015-12-07,105.610001,669.830017,125.360001,763.25
2015-12-08,106.489998,677.330017,126.980003,762.369995
2015-12-09,104.599998,664.789978,124.199997,751.609985
2015-12-10,105.419998,662.320007,122.910004,749.460022
2015-12-11,102.120003,640.150024,118.910004,738.869995
2015-12-14,104.660004,657.909973,120.669998,747.77002
2015-12-15,104.550003,658.640015,118.599998,743.400024
2015-12-16,106.790001,675.77002,122.639999,758.090027
2015-12-17,106.220001,670.650024,122.510002,749.429993
2015-12-18,104.040001,664.140015,118.019997,739.309998
2015-12-21,104.769997,664.51001,116.629997,747.77002
2015-12-22,105.510002,663.150024,116.239998,750
2015-12-23,104.629997,663.700012,118.160004,750.309998
2015-12-24,105.019997,662.789978,117.330002,748.400024
2015-12-28,105.93,675.200012,117.110001,762.51001
2015-12-29,107.260002,693.969971,119.120003,776.599976
2015-12-30,106.220001,689.070007,116.709999,771
2015-12-31,104.660004,675.890015,114.379997,758.880005
2016-01-04,102.220001,636.98999,109.959999,741.840027
2016-01-05,102.730003,633.789978,107.660004,742.580017
2016-01-06,102.970001,632.650024,117.68,743.619995
2016-01-07,97.919998,607.940002,114.559998,726.390015
2016-01-08,97.330002,607.049988,111.389999,714.469971
2016-01-11,97.510002,617.73999,114.970001,716.030029
2016-01-12,99.370003,617.890015,116.580002,726.070007
2016-01-13,95.440002,581.809998,106.559998,700.559998
2016-01-14,98.370003,593,107.059998,714.719971
2016-01-15,94.970001,570.179993,104.040001,694.450012
2016-01-19,95.260002,574.47998,107.889999,701.789978
2016-01-20,94.349998,571.77002,107.739998,698.450012
2016-01-21,94.160004,575.02002,102.349998,706.590027
2016-01-22,97.940002,596.380005,100.720001,725.25
2016-01-25,97.010002,596.530029,99.120003,711.669983
2016-01-26,97.339996,601.25,97.830002,713.039978
2016-01-27,94.449997,583.349976,91.150002,699.98999
2016-01-28,109.110001,635.349976,94.410004,730.960022
2016-01-29,112.209999,587,91.839996,742.950012
2016-02-01,115.089996,574.809998,94.089996,752
2016-02-02,114.610001,552.099976,91.489998,764.650024
2016-02-03,112.690002,531.070007,90.739998,726.950012
2016-02-04,110.489998,536.26001,89.709999,708.01001
2016-02-05,104.07,502.130005,82.790001,683.570007
2016-02-08,99.75,488.100006,83.32,682.73999
2016-02-09,99.540001,482.070007,86.129997,678.109985
2016-02-10,101,490.480011,88.449997,684.119995
2016-02-11,101.910004,503.820007,86.349998,683.109985
2016-02-12,102.010002,507.079987,87.400002,682.400024
2016-02-16,101.610001,521.099976,89.050003,691
2016-02-17,105.199997,534.099976,94.760002,708.400024
2016-02-18,103.470001,525,90.489998,697.349976
2016-02-19,104.57,534.900024,89.230003,700.909973
2016-02-22,107.160004,559.5,91.93,706.460022
2016-02-23,105.459999,552.940002,89.120003,695.849976
2016-02-24,106.879997,554.039978,91.610001,699.559998
2016-02-25,108.07,555.150024,94.529999,705.75
2016-02-26,107.919998,555.22998,94.790001,705.070007
2016-02-29,106.919998,552.52002,93.410004,697.77002
2016-03-01,109.82,579.039978,98.300003,718.809998
2016-03-02,109.949997,580.210022,97.610001,718.849976
2016-03-03,109.580002,577.48999,97.93,712.419983
2016-03-04,108.389999,575.140015,101.580002,710.890015
2016-03-07,105.730003,562.799988,95.489998,695.159973
2016-03-08,105.93,560.26001,96.230003,693.969971
2016-03-09,107.510002,559.469971,98,705.23999
2016-03-10,107.32,558.929993,97.360001,712.820007
2016-03-11,109.410004,569.609985,97.660004,726.820007
2016-03-14,109.889999,573.369995,98.129997,730.48999
2016-03-15,110.669998,577.02002,97.860001,728.330017
2016-03-16,112.18,574.27002,99.349998,736.090027
2016-03-17,111.019997,559.440002,99.720001,737.780029
2016-03-18,111.449997,552.080017,101.120003,737.599976
2016-03-21,111.849998,553.97998,101.059998,742.090027
2016-03-22,112.25,560.47998,99.839996,740.75
2016-03-23,112.540001,569.630005,99.589996,738.059998
2016-03-24,113.050003,582.950012,98.360001,735.299988
2016-03-28,113.690002,579.869995,101.209999,733.530029
2016-03-29,116.139999,593.859985,104.129997,744.77002
2016-03-30,114.699997,598.690002,102.190002,750.530029
2016-03-31,114.099998,593.640015,102.230003,744.950012
2016-04-01,116.059998,598.5,105.699997,749.909973
2016-04-04,112.550003,593.190002,104.349998,745.289978
2016-04-05,112.220001,586.140015,104.940002,737.799988
2016-04-06,113.709999,602.080017,104.830002,745.690002
2016-04-07,113.639999,591.429993,104.449997,740.280029
2016-04-08,110.629997,594.599976,103.809998,739.150024
2016-04-11,108.989998,595.929993,102.68,736.099976
2016-04-12,110.610001,603.169983,106.980003,743.090027
2016-04-13,110.510002,614.820007,109.650002,751.719971
2016-04-14,110.839996,620.75,110.419998,753.200012
2016-04-15,109.639999,625.890015,111.510002,759
2016-04-18,110.449997,635.349976,108.400002,766.609985
2016-04-19,112.290001,627.900024,94.339996,753.929993
2016-04-20,112.419998,632.98999,96.769997,752.669983
2016-04-21,113.440002,631,94.980003,759.140015
2016-04-22,110.559998,620.5,95.900002,718.77002
2016-04-25,110.099998,626.200012,93.559998,723.150024
2016-04-26,108.760002,616.880005,92.43,708.140015
2016-04-27,108.889999,606.570007,91.040001,705.840027
2016-04-28,116.730003,602,90.279999,691.02002
2016-04-29,117.580002,659.590027,90.029999,693.01001
2016-05-02,118.57,683.849976,93.110001,698.210022
2016-05-03,117.43,671.320007,91.540001,692.359985
2016-05-04,118.059998,670.900024,90.790001,695.700012
2016-05-05,117.809998,659.090027,89.370003,701.429993
2016-05-06,119.489998,673.950012,90.839996,711.119995
2016-05-09,119.239998,679.75,90.540001,712.900024
2016-05-10,120.5,703.070007,92.889999,723.179993
2016-05-11,119.519997,713.22998,90.019997,715.289978
2016-05-12,120.279999,717.929993,87.739998,713.309998
2016-05-13,119.809998,709.919983,87.879997,710.830017
2016-05-16,118.669998,710.659973,89.120003,716.48999
2016-05-17,117.349998,695.27002,88.629997,706.22998
2016-05-18,117.650002,697.450012,90.5,706.630005
2016-05-19,116.809998,698.52002,89.550003,700.320007
2016-05-20,117.349998,702.799988,92.489998,709.73999
2016-05-23,115.970001,696.75,94.889999,704.23999
2016-05-24,117.699997,704.200012,97.889999,720.090027
2016-05-25,117.889999,708.349976,100.199997,725.27002
2016-05-26,119.470001,714.909973,102.809998,724.119995
2016-05-27,119.379997,712.23999,103.300003,732.659973
2016-05-31,118.809998,722.789978,102.57,735.719971
2016-06-01,118.779999,719.440002,101.510002,734.150024
2016-06-02,118.93,728.23999,101.25,730.400024
2016-06-03,118.470001,725.539978,99.589996,722.340027
2016-06-06,118.790001,726.72998,100.739998,716.549988
2016-06-07,117.760002,723.73999,99.889999,716.650024
2016-06-08,118.389999,726.640015,97.860001,728.280029
2016-06-09,118.559998,727.650024,97.089996,728.580017
2016-06-10,116.620003,717.909973,93.75,719.409973
2016-06-13,113.949997,715.23999,93.849998,718.359985
2016-06-14,114.940002,719.299988,94.120003,718.27002
2016-06-15,114.599998,714.26001,94.290001,718.919983
2016-06-16,114.389999,717.51001,95.440002,710.359985
2016-06-17,113.019997,706.390015,94.449997,691.719971
2016-06-20,113.370003,714.01001,93.800003,693.710022
2016-06-21,114.379997,715.820007,90.989998,695.940002
2016-06-22,113.910004,710.599976,90.010002,697.460022
2016-06-23,115.080002,722.080017,91.660004,701.869995
2016-06-24,112.080002,698.960022,88.440002,675.219971
2016-06-27,108.970001,691.359985,85.330002,668.26001
2016-06-28,112.699997,707.950012,87.970001,680.039978
2016-06-29,114.160004,715.599976,91.059998,684.109985
2016-06-30,114.279999,715.619995,91.480003,692.099976
2016-07-01,114.190002,725.679993,96.669998,699.210022
2016-07-05,114.199997,728.099976,97.910004,694.950012
2016-07-06,116.699997,737.609985,94.599998,697.77002
2016-07-07,115.849998,736.570007,95.099998,695.359985
2016-07-08,117.239998,745.809998,97.059998,705.630005
2016-07-11,117.870003,753.780029,94.669998,715.090027
2016-07-12,117.93,748.210022,95.970001,720.640015
2016-07-13,116.779999,742.630005,96.43,716.97998
2016-07-14,117.290001,741.200012,98.019997,720.950012
2016-07-15,116.860001,735.440002,98.389999,719.849976
2016-07-18,119.370003,736.070007,98.809998,733.780029
2016-07-19,120.610001,739.950012,85.839996,736.960022
2016-07-20,121.919998,745.719971,87.910004,741.190002
2016-07-21,120.610001,744.429993,85.989998,738.630005
2016-07-22,121,744.859985,85.889999,742.73999
2016-07-25,121.629997,739.609985,87.660004,739.77002
2016-07-26,121.220001,735.590027,91.410004,738.419983
2016-07-27,123.339996,736.669983,92.040001,741.77002
2016-07-28,125,752.609985,91.650002,745.909973
2016-07-29,123.940002,758.809998,91.25,768.789978
2016-08-01,124.309998,767.73999,94.370003,772.880005
2016-08-02,123.089996,760.580017,93.559998,771.070007
2016-08-03,122.510002,754.640015,93.099998,773.179993
2016-08-04,124.360001,760.77002,93.440002,771.609985
2016-08-05,125.150002,765.97998,97.029999,782.219971
2016-08-08,125.260002,766.559998,95.110001,781.76001
2016-08-09,125.059998,768.309998,93.989998,784.26001
2016-08-10,124.879997,768.559998,93.93,784.679993
2016-08-11,124.900002,771.23999,95.889999,784.849976
2016-08-12,124.879997,772.559998,96.589996,783.219971
2016-08-15,123.900002,768.48999,95.309998,782.440002
2016-08-16,123.300003,764.039978,95.120003,777.140015
2016-08-17,124.370003,764.630005,96.370003,779.909973
2016-08-18,123.910004,764.460022,96.160004,777.5
2016-08-19,123.559998,757.309998,95.870003,775.419983
2016-08-22,124.150002,759.47998,95.260002,772.150024
2016-08-23,124.370003,762.450012,95.940002,772.080017
2016-08-24,123.480003,757.25,95.18,769.640015
2016-08-25,123.889999,759.219971,97.32,769.409973
2016-08-26,124.959999,769,97.580002,769.539978
2016-08-29,126.540001,771.289978,97.300003,772.150024
2016-08-30,125.839996,767.580017,97.449997,769.090027
2016-08-31,126.120003,769.159973,97.449997,767.049988
2016-09-01,126.169998,770.619995,97.379997,768.780029
2016-09-02,126.510002,772.440002,97.379997,771.460022
2016-09-06,129.729996,788.869995,100.089996,780.080017
2016-09-07,131.050003,784.47998,99.150002,780.349976
2016-09-08,130.270004,784.059998,99.660004,775.320007
2016-09-09,127.099998,760.140015,96.5,759.659973
2016-09-12,128.690002,771.48999,99.050003,769.02002
2016-09-13,127.209999,761.01001,96.089996,759.690002
2016-09-14,127.769997,761.090027,97.010002,762.48999
2016-09-15,128.350006,769.690002,97.339996,771.76001
2016-09-16,129.070007,778.52002,99.480003,768.880005
2016-09-19,128.649994,775.099976,98.059998,765.700012
2016-09-20,128.639999,780.219971,98.25,771.409973
2016-09-21,129.940002,789.73999,94.879997,776.219971
2016-09-22,130.080002,804.700012,95.830002,787.210022
2016-09-23,127.959999,805.75,95.940002,786.900024
2016-09-26,127.309998,799.159973,94.559998,774.210022
2016-09-27,128.690002,816.109985,97.07,783.01001
2016-09-28,129.229996,828.719971,97.480003,781.559998
2016-09-29,128.089996,829.049988,96.669998,775.01001
2016-09-30,128.270004,837.309998,98.550003,777.289978
2016-10-03,128.770004,836.73999,102.629997,772.559998
2016-10-04,128.190002,834.030029,102.339996,776.429993
2016-10-05,128.470001,844.359985,106.279999,776.469971
2016-10-06,128.740005,841.659973,105.07,776.859985
2016-10-07,128.990005,839.429993,104.82,775.080017
2016-10-10,130.240005,841.710022,103.330002,785.940002
2016-10-11,128.880005,831,100.589996,783.070007
2016-10-12,129.050003,834.090027,99.5,786.140015
2016-10-13,127.82,829.280029,100.230003,778.190002
2016-10-14,127.879997,822.960022,101.470001,778.530029
2016-10-17,127.540001,812.950012,99.800003,779.960022
2016-10-18,128.570007,817.650024,118.790001,795.26001
2016-10-19,130.110001,817.690002,121.870003,801.5
2016-10-20,130,810.320007,123.349998,796.969971
2016-10-21,132.070007,818.98999,127.5,799.369995
2016-10-24,133.279999,838.090027,127.330002,813.109985
2016-10-25,132.289993,835.179993,126.510002,807.669983
2016-10-26,131.039993,822.590027,126.970001,799.070007
2016-10-27,129.690002,818.359985,126.470001,795.349976
2016-10-28,131.289993,776.320007,126.57,795.369995
2016-10-31,130.990005,789.820007,124.870003,784.539978
2016-11-01,129.5,785.409973,123.300003,783.609985
2016-11-02,127.169998,765.559998,122.339996,768.700012
2016-11-03,120,767.030029,122.139999,762.130005
2016-11-04,120.75,755.049988,122.029999,762.02002
2016-11-07,122.150002,784.929993,124.580002,782.52002
2016-11-08,124.220001,787.75,124.339996,790.51001
2016-11-09,123.18,771.880005,122.190002,785.309998
2016-11-10,120.800003,742.380005,115.419998,762.559998
2016-11-11,119.019997,739.01001,114.779999,754.02002
2016-11-14,115.080002,719.070007,113.379997,736.080017
2016-11-15,117.199997,743.23999,113.589996,758.48999
2016-11-16,116.339996,746.48999,115.190002,764.47998
2016-11-17,117.790001,756.400024,115.029999,771.22998
2016-11-18,117.019997,760.159973,115.209999,760.539978
2016-11-21,121.769997,780,117.959999,769.200012
2016-11-22,121.470001,785.330017,118.040001,768.27002
2016-11-23,120.839996,780.119995,117.690002,760.98999
2016-11-25,120.379997,780.369995,117.410004,761.679993
2016-11-28,120.410004,766.77002,116.93,768.23999
2016-11-29,120.870003,762.52002,117.510002,770.840027
2016-11-30,118.419998,750.570007,117,758.039978
2016-12-01,115.099998,743.650024,117.220001,747.919983
2016-12-02,115.400002,740.340027,120.809998,750.5
2016-12-05,117.43,759.359985,119.160004,762.52002
2016-12-06,117.309998,764.719971,124.57,759.109985
2016-12-07,117.949997,770.419983,125.389999,771.190002
2016-12-08,118.910004,767.330017,123.239998,776.419983
2016-12-09,119.68,768.659973,122.879997,789.289978
2016-12-12,117.769997,760.119995,122.830002,789.27002
2016-12-13,120.309998,774.340027,123.779999,796.099976
2016-12-14,120.209999,768.820007,123.440002,797.070007
2016-12-15,120.57,761,125,797.849976
2016-12-16,119.870003,757.77002,124.220001,790.799988
2016-12-19,119.239998,766,125.449997,794.200012
2016-12-20,119.089996,771.219971,125.120003,796.419983
2016-12-21,119.040001,770.599976,126.5,794.559998
2016-12-22,117.400002,766.340027,125.580002,791.26001
2016-12-23,117.269997,760.590027,125.589996,789.909973
2016-12-27,118.010002,771.400024,128.350006,791.549988
2016-12-28,116.919998,772.130005,125.889999,785.049988
2016-12-29,116.349998,765.150024,125.330002,782.789978
2016-12-30,115.050003,749.869995,123.800003,771.820007
